-4.1383 -9.9359e-08 4.4022e-09 6.0211e-08 -0.00026701 -2.6364e-06
-9.9359e-08 -0.84783 -2.9188e-05 7.0983e-06 4.4923e-08 -2.5065e-09
4.4022e-09 -2.9188e-05 -0.84784 0.00012361 -7.563e-09 -1.1977e-08
6.0211e-08 7.0983e-06 0.00012361 -0.84783 -2.2265e-09 1.4731e-08
-0.00026701 4.4923e-08 -7.563e-09 -2.2265e-09 -0.83522 -5.6235e-05
-2.6364e-06 -2.5065e-09 -1.1977e-08 1.4731e-08 -5.6235e-05 -0.83459
